,doc,sentence,atomic_fact,precision,recall,f1-score
1924,78,"He has written numerous books and articles on the topics of gender identity, homosexuality, transgenderism, and sexual health.",He has written numerous books.,0.9309925436973572,0.4657791256904602,0.6209130883216858
1925,78,"He has written numerous books and articles on the topics of gender identity, homosexuality, transgenderism, and sexual health.",He has written articles.,0.778369665145874,0.3974933624267578,0.5262463092803955
1926,78,"He has written numerous books and articles on the topics of gender identity, homosexuality, transgenderism, and sexual health.",The topics of the books and articles include gender identity.,0.7129514813423157,0.6014016270637512,0.6524429321289062
1927,78,"He has written numerous books and articles on the topics of gender identity, homosexuality, transgenderism, and sexual health.",The topics of the books and articles include homosexuality.,0.7091488242149353,0.5776594877243042,0.6366862058639526
1928,78,"He has written numerous books and articles on the topics of gender identity, homosexuality, transgenderism, and sexual health.",The topics of the books and articles include transgenderism.,0.730709433555603,0.6158406734466553,0.668375551700592
1929,78,"He has written numerous books and articles on the topics of gender identity, homosexuality, transgenderism, and sexual health.",The topics of the books and articles include sexual health.<|eot_id|>.,0.4850378632545471,0.5762552618980408,0.526726484298706
1930,78,He has also conducted research on the effects of pornography on society.,He has conducted research.,0.7917630672454834,0.521581768989563,0.628881573677063
1931,78,He has also conducted research on the effects of pornography on society.,The research was on the effects of pornography.,0.7958093285560608,0.6793524026870728,0.7329840064048767
1932,78,He has also conducted research on the effects of pornography on society.,The research was on the effects of pornography on society.<|eot_id|>.,0.5555568933486938,0.7611004114151001,0.6422849297523499
1933,78,"He is currently involved in research projects on the effects of pornography on children, adolescents, and adults.",He is currently involved in research projects.,0.9041975736618042,0.5643426179885864,0.6949448585510254
1934,78,"He is currently involved in research projects on the effects of pornography on children, adolescents, and adults.",The research projects are on the effects of pornography.,0.8090735673904419,0.6117784976959229,0.6967281699180603
1935,78,"He is currently involved in research projects on the effects of pornography on children, adolescents, and adults.",The effects of pornography are on children.,0.7571437358856201,0.5510849952697754,0.6378862261772156
1936,78,"He is currently involved in research projects on the effects of pornography on children, adolescents, and adults.",The effects of pornography are on adolescents.,0.7751896381378174,0.5682382583618164,0.6557738184928894
1937,78,"He is currently involved in research projects on the effects of pornography on children, adolescents, and adults.",The effects of pornography are on adults.<|eot_id|>.,0.48787039518356323,0.5707970261573792,0.5260857939720154
1938,79,"Travis Oliphant is the CEO and founder of Quansight, an open source data science company.",Travis Oliphant is the CEO.,0.8615777492523193,0.5847121477127075,0.6966445446014404
1939,79,"Travis Oliphant is the CEO and founder of Quansight, an open source data science company.",Travis Oliphant is the founder of Quansight.,0.9177794456481934,0.7342560291290283,0.815824031829834
1940,79,"Travis Oliphant is the CEO and founder of Quansight, an open source data science company.",Quansight is an open source data science company.,0.9013692140579224,0.6474679708480835,0.7536075115203857
1941,79,"Travis Oliphant is the CEO and founder of Quansight, an open source data science company.",Quansight is a company founded by Travis Oliphant.<|eot_id|>.,0.5997203588485718,0.6659274697303772,0.6310921907424927
1942,79,"He is a serial entrepreneur, having founded several companies in the data science and artificial intelligence space.",He is a serial entrepreneur.,0.8794133067131042,0.5574512481689453,0.682360827922821
1943,79,"He is a serial entrepreneur, having founded several companies in the data science and artificial intelligence space.",He has founded several companies.,0.8228760957717896,0.5381351709365845,0.650719940662384
1944,79,"He is a serial entrepreneur, having founded several companies in the data science and artificial intelligence space.",The companies are in the data science space.,0.7628758549690247,0.6099299788475037,0.677882969379425
1945,79,"He is a serial entrepreneur, having founded several companies in the data science and artificial intelligence space.",The companies are in the artificial intelligence space.<|eot_id|>.,0.4974967837333679,0.5864754915237427,0.5383342504501343
1946,79,"He was the co-founder of Continuum Analytics, a Python-based data science platform, and has served as the Chairman of the NumFOCUS board since 2014.",He was the co-founder of Continuum Analytics.,0.9010900259017944,0.5993520617485046,0.7198814153671265
1947,79,"He was the co-founder of Continuum Analytics, a Python-based data science platform, and has served as the Chairman of the NumFOCUS board since 2014.",Continuum Analytics is a Python-based data science platform.,0.8699707984924316,0.5400142669677734,0.666385293006897
1948,79,"He was the co-founder of Continuum Analytics, a Python-based data science platform, and has served as the Chairman of the NumFOCUS board since 2014.",He served as the Chairman of the NumFOCUS board.,0.8548590540885925,0.6132938861846924,0.7142032384872437
1949,79,"He was the co-founder of Continuum Analytics, a Python-based data science platform, and has served as the Chairman of the NumFOCUS board since 2014.",He has served as the Chairman of the NumFOCUS board since 2014.<|eot_id|>.,0.6905419826507568,0.6789403557777405,0.6846920251846313
1950,79,He is also a professor of computer science at the University of Utah and is a member of the NumPy and SciPy core development teams.,He is a professor of computer science.,0.9008709192276001,0.5579304695129395,0.6890907883644104
1951,79,He is also a professor of computer science at the University of Utah and is a member of the NumPy and SciPy core development teams.,He is at the University of Utah.,0.8544989228248596,0.5149761438369751,0.6426499485969543
1952,79,He is also a professor of computer science at the University of Utah and is a member of the NumPy and SciPy core development teams.,NumPy is a project.,0.6002132296562195,0.40992116928100586,0.48714327812194824
1953,79,He is also a professor of computer science at the University of Utah and is a member of the NumPy and SciPy core development teams.,SciPy is a project.,0.5704682469367981,0.41318565607070923,0.47925248742103577
1954,79,He is also a professor of computer science at the University of Utah and is a member of the NumPy and SciPy core development teams.,He is a member of NumPy core development team.,0.8596141338348389,0.6496124267578125,0.7400028705596924
1955,79,He is also a professor of computer science at the University of Utah and is a member of the NumPy and SciPy core development teams.,He is a member of SciPy core development team.<|eot_id|>.,0.6222975254058838,0.6473906636238098,0.6345961689949036
1956,79,He holds a PhD in Electrical and Computer Engineering from the University of Michigan.,He holds a PhD.,0.8309443593025208,0.48989948630332947,0.6163926720619202
1957,79,He holds a PhD in Electrical and Computer Engineering from the University of Michigan.,He holds a PhD in Electrical and Computer Engineering.,0.9754037857055664,0.8075580596923828,0.8835805058479309
1958,79,He holds a PhD in Electrical and Computer Engineering from the University of Michigan.,He holds a PhD from the University of Michigan.<|eot_id|>.,0.6003230810165405,0.7520259618759155,0.6676657199859619
1959,80,William Post (1949-1986) was an American lottery winner who won $16.2 million in the Pennsylvania Lottery in 1988.,William Post was born in 1949.,0.7102453708648682,0.4028584063053131,0.5141089558601379
1960,80,William Post (1949-1986) was an American lottery winner who won $16.2 million in the Pennsylvania Lottery in 1988.,William Post died in 1986.,0.6628793478012085,0.36984357237815857,0.4747869074344635
1961,80,William Post (1949-1986) was an American lottery winner who won $16.2 million in the Pennsylvania Lottery in 1988.,William Post was an American lottery winner.,0.9147282838821411,0.5757644772529602,0.706703245639801
1962,80,William Post (1949-1986) was an American lottery winner who won $16.2 million in the Pennsylvania Lottery in 1988.,William Post won $16.2 million.,0.7663846015930176,0.47004276514053345,0.5827007293701172
1963,80,William Post (1949-1986) was an American lottery winner who won $16.2 million in the Pennsylvania Lottery in 1988.,William Post won the Pennsylvania Lottery.,0.7131174802780151,0.45469141006469727,0.5553107261657715
1964,80,William Post (1949-1986) was an American lottery winner who won $16.2 million in the Pennsylvania Lottery in 1988.,The year William Post won the lottery was 1988.<|eot_id|>.,0.43805986642837524,0.48535865545272827,0.4604979157447815
1965,80,He soon after experienced numerous personal and financial struggles.,He soon after experienced personal struggles.,0.9478467702865601,0.8318215608596802,0.8860520720481873
1966,80,He soon after experienced numerous personal and financial struggles.,He soon after experienced financial struggles.<|eot_id|>.,0.5368291139602661,0.8025960922241211,0.6433460116386414
1967,80,"He was unable to manage his newfound wealth, and was eventually forced to declare bankruptcy.",He was unable to manage his wealth.,0.9007777571678162,0.6963693499565125,0.7854931354522705
1968,80,"He was unable to manage his newfound wealth, and was eventually forced to declare bankruptcy.",He was forced to declare bankruptcy.<|eot_id|>.,0.5204963684082031,0.6707684993743896,0.5861544013023376
1969,80,"He was also involved in several legal disputes, including a criminal trial where he was acquitted of attempted murder.",He was involved in several legal disputes.,0.9308775663375854,0.6671390533447266,0.7772444486618042
1970,80,"He was also involved in several legal disputes, including a criminal trial where he was acquitted of attempted murder.",He had a criminal trial.,0.6783753633499146,0.5149017572402954,0.585440993309021
1971,80,"He was also involved in several legal disputes, including a criminal trial where he was acquitted of attempted murder.",He was acquitted.,0.756601870059967,0.4956452250480652,0.5989331007003784
1972,80,"He was also involved in several legal disputes, including a criminal trial where he was acquitted of attempted murder.",He was accused of attempted murder.<|eot_id|>.,0.4714798033237457,0.5892621278762817,0.523831844329834
1973,80,"After his win, he was also the subject of a reality TV show which documented his struggles.",He was the subject of a reality TV show.,0.8884913921356201,0.716417670249939,0.7932299375534058
1974,80,"After his win, he was also the subject of a reality TV show which documented his struggles.",The reality TV show documented his struggles.,0.870829701423645,0.6705947518348694,0.7577067017555237
1975,80,"After his win, he was also the subject of a reality TV show which documented his struggles.",He won something.<|eot_id|>.,0.3391949534416199,0.3986027240753174,0.36650708317756653
1976,80,"He eventually died in 1986 at the age of 37, having never fully recovered from the repercussions of his lottery win.",He died in 1986.,0.8239752054214478,0.41931140422821045,0.555788516998291
1977,80,"He eventually died in 1986 at the age of 37, having never fully recovered from the repercussions of his lottery win.",He died at the age of 37.,0.8562620878219604,0.4913560748100281,0.6244047284126282
1978,80,"He eventually died in 1986 at the age of 37, having never fully recovered from the repercussions of his lottery win.",He never fully recovered from the repercussions of his lottery win.,0.9259244799613953,0.7098807096481323,0.8036360144615173
1979,80,"He eventually died in 1986 at the age of 37, having never fully recovered from the repercussions of his lottery win.",He won the lottery.,0.5842856764793396,0.3440425992012024,0.43307775259017944
1980,80,"He eventually died in 1986 at the age of 37, having never fully recovered from the repercussions of his lottery win.",He died in 1986 at the age of 37.<|eot_id|>.,0.5927053689956665,0.5770893692970276,0.5847930908203125
1981,81,Don Featherstone (1936-2015) was an American artist and sculptor best-known for having created the iconic pink plastic flamingo lawn ornament in 1957.,Don Featherstone was born in 1936.,0.7474833130836487,0.42791974544525146,0.5442607402801514
1982,81,Don Featherstone (1936-2015) was an American artist and sculptor best-known for having created the iconic pink plastic flamingo lawn ornament in 1957.,Don Featherstone died in 2015.,0.7047377824783325,0.3783518671989441,0.49236711859703064
1983,81,Don Featherstone (1936-2015) was an American artist and sculptor best-known for having created the iconic pink plastic flamingo lawn ornament in 1957.,Don Featherstone was an American.,0.8239720463752747,0.43565791845321655,0.5699609518051147
1984,81,Don Featherstone (1936-2015) was an American artist and sculptor best-known for having created the iconic pink plastic flamingo lawn ornament in 1957.,Don Featherstone was an artist.,0.8065909743309021,0.4426448345184326,0.5716027617454529
1985,81,Don Featherstone (1936-2015) was an American artist and sculptor best-known for having created the iconic pink plastic flamingo lawn ornament in 1957.,Don Featherstone was a sculptor.,0.8411755561828613,0.4607242941856384,0.5953606963157654
1986,81,Don Featherstone (1936-2015) was an American artist and sculptor best-known for having created the iconic pink plastic flamingo lawn ornament in 1957.,Don Featherstone created the pink plastic flamingo lawn ornament.,0.8305312991142273,0.5449905395507812,0.6581236124038696
1987,81,Don Featherstone (1936-2015) was an American artist and sculptor best-known for having created the iconic pink plastic flamingo lawn ornament in 1957.,The pink plastic flamingo lawn ornament was iconic.,0.8080508708953857,0.5051581859588623,0.6216732859611511
1988,81,Don Featherstone (1936-2015) was an American artist and sculptor best-known for having created the iconic pink plastic flamingo lawn ornament in 1957.,The pink plastic flamingo lawn ornament was created in 1957.<|eot_id|>.,0.6004458665847778,0.5553723573684692,0.5770302414894104
1989,81,"Featherstone was born in Leominster, Massachusetts, and studied at the Massachusetts College of Art.",Featherstone was born in Leominster.,0.9285413026809692,0.6117520928382874,0.7375699877738953
1990,81,"Featherstone was born in Leominster, Massachusetts, and studied at the Massachusetts College of Art.",Featherstone was born in Massachusetts.,0.9278732538223267,0.611331582069397,0.7370535731315613
1991,81,"Featherstone was born in Leominster, Massachusetts, and studied at the Massachusetts College of Art.",Featherstone studied at the Massachusetts College of Art.<|eot_id|>.,0.5593118071556091,0.6681848168373108,0.6089200377464294
1992,81,"His career began in 1956 when he was hired by Union Products, a small plastics company in Leominster, to create a three-dimensional lawn ornament.",His career began in 1956.,0.7684239149093628,0.40344172716140747,0.5290952324867249
1993,81,"His career began in 1956 when he was hired by Union Products, a small plastics company in Leominster, to create a three-dimensional lawn ornament.",He was hired by Union Products in 1956.,0.7824317216873169,0.5065600872039795,0.6149747371673584
1994,81,"His career began in 1956 when he was hired by Union Products, a small plastics company in Leominster, to create a three-dimensional lawn ornament.",Union Products is a small plastics company.,0.8151232004165649,0.47461387515068054,0.599918782711029
1995,81,"His career began in 1956 when he was hired by Union Products, a small plastics company in Leominster, to create a three-dimensional lawn ornament.",Union Products is located in Leominster.,0.7484920024871826,0.4497959613800049,0.5619161128997803
1996,81,"His career began in 1956 when he was hired by Union Products, a small plastics company in Leominster, to create a three-dimensional lawn ornament.",He was hired by Union Products to create a three-dimensional lawn ornament.<|eot_id|>.,0.6767725348472595,0.6829804182052612,0.6798623204231262
1997,81,"After much trial and error, Featherstone created the now iconic pink plastic flamingo lawn ornament.",Featherstone created a lawn ornament.,0.8009369969367981,0.5430985689163208,0.6472859978675842
1998,81,"After much trial and error, Featherstone created the now iconic pink plastic flamingo lawn ornament.",The lawn ornament is pink.,0.7379676103591919,0.4853760004043579,0.5855947136878967
1999,81,"After much trial and error, Featherstone created the now iconic pink plastic flamingo lawn ornament.",The lawn ornament is a plastic flamingo.,0.7826160788536072,0.5598573684692383,0.6527553796768188
2000,81,"After much trial and error, Featherstone created the now iconic pink plastic flamingo lawn ornament.",The lawn ornament is iconic.,0.7640470266342163,0.5160735845565796,0.6160427331924438
2001,81,"After much trial and error, Featherstone created the now iconic pink plastic flamingo lawn ornament.",The lawn ornament is a pink plastic flamingo lawn ornament.,0.8081471920013428,0.5799148082733154,0.6752673983573914
2002,81,"After much trial and error, Featherstone created the now iconic pink plastic flamingo lawn ornament.",Featherstone created the lawn ornament after much trial and error.<|eot_id|>.,0.6552795767784119,0.7416673898696899,0.6958023905754089
2003,81,"The flamingo became an instant hit, and Featherstone continued to work for Union Products for the rest of his career.",The flamingo became an instant hit.,0.833143949508667,0.5070090293884277,0.6303929686546326
2004,81,"The flamingo became an instant hit, and Featherstone continued to work for Union Products for the rest of his career.",Featherstone continued to work for Union Products.,0.8632482290267944,0.5728141069412231,0.6886619925498962
2005,81,"The flamingo became an instant hit, and Featherstone continued to work for Union Products for the rest of his career.",Featherstone worked for Union Products for the rest of his career.<|eot_id|>.,0.6235119700431824,0.6731815338134766,0.6473954319953918
2006,81,"In 2007, Featherstone was inducted into the National Inventors Hall of Fame for his invention of the flamingo.",Featherstone was inducted into the National Inventors Hall of Fame.,0.9253637790679932,0.7205702066421509,0.8102263808250427
2007,81,"In 2007, Featherstone was inducted into the National Inventors Hall of Fame for his invention of the flamingo.",Featherstone was inducted in 2007.,0.7567933797836304,0.5017064213752747,0.6033979058265686
2008,81,"In 2007, Featherstone was inducted into the National Inventors Hall of Fame for his invention of the flamingo.",The flamingo was invented by Featherstone.,0.7402360439300537,0.4980418086051941,0.5954535603523254
2009,81,"In 2007, Featherstone was inducted into the National Inventors Hall of Fame for his invention of the flamingo.",The flamingo was inducted into the National Inventors Hall of Fame.<|eot_id|>.,0.6238664388656616,0.7150466442108154,0.666351854801178
2010,81,He was also posthumously inducted into the Plastics Hall of Fame in 2017.,He was posthumously inducted into the Plastics Hall of Fame.,0.9463434219360352,0.8567475080490112,0.8993194699287415
2011,81,He was also posthumously inducted into the Plastics Hall of Fame in 2017.,He was inducted into the Plastics Hall of Fame in 2017.,0.9759186506271362,0.9278715252876282,0.9512887597084045
2012,81,He was also posthumously inducted into the Plastics Hall of Fame in 2017.,He was inducted into the Plastics Hall of Fame posthumously.<|eot_id|>.,0.620505154132843,0.8191025257110596,0.7061053514480591
2013,82,Rob Furlong is a Canadian sniper and former member of the Canadian Armed Forces.,Rob Furlong is a Canadian sniper.,0.9651331305503845,0.7195863723754883,0.8244655728340149
2014,82,Rob Furlong is a Canadian sniper and former member of the Canadian Armed Forces.,Rob Furlong is a former member of the Canadian Armed Forces.<|eot_id|>.,0.6318149566650391,0.8577920198440552,0.7276628613471985
2015,82,"He is best known for holding the record for the longest confirmed kill shot in military history, at 2,430 metres (2,657 yards).",He is best known for holding a record.,0.8081203699111938,0.4183785021305084,0.5513257384300232
2016,82,"He is best known for holding the record for the longest confirmed kill shot in military history, at 2,430 metres (2,657 yards).",The record is for the longest confirmed kill shot in military history.,0.8940123915672302,0.567130446434021,0.6940070390701294
2017,82,"He is best known for holding the record for the longest confirmed kill shot in military history, at 2,430 metres (2,657 yards).","The longest confirmed kill shot in military history is 2,430 metres.",0.8703339099884033,0.6637610197067261,0.7531394362449646
2018,82,"He is best known for holding the record for the longest confirmed kill shot in military history, at 2,430 metres (2,657 yards).","2,430 metres is equivalent to 2,657 yards.<|eot_id|>.",0.521000325679779,0.49478834867477417,0.507556140422821
2019,82,He served in the Canadian Army from 1992 to 2006 and was deployed to Afghanistan with the Princess Patricia's Canadian Light Infantry (PPCLI) in 2002.,He served in the Canadian Army.,0.8529765605926514,0.4938109517097473,0.6255020499229431
2020,82,He served in the Canadian Army from 1992 to 2006 and was deployed to Afghanistan with the Princess Patricia's Canadian Light Infantry (PPCLI) in 2002.,He served in the Canadian Army from 1992 to 2006.,0.9305251240730286,0.6166034936904907,0.7417159676551819
2021,82,He served in the Canadian Army from 1992 to 2006 and was deployed to Afghanistan with the Princess Patricia's Canadian Light Infantry (PPCLI) in 2002.,He was deployed to Afghanistan.,0.8156086206436157,0.4236622452735901,0.557654619216919
2022,82,He served in the Canadian Army from 1992 to 2006 and was deployed to Afghanistan with the Princess Patricia's Canadian Light Infantry (PPCLI) in 2002.,He was deployed to Afghanistan in 2002.,0.8976496458053589,0.5028657913208008,0.6446159482002258
2023,82,He served in the Canadian Army from 1992 to 2006 and was deployed to Afghanistan with the Princess Patricia's Canadian Light Infantry (PPCLI) in 2002.,He was deployed to Afghanistan with the Princess Patricia's Canadian Light Infantry (PPCLI).,0.9413447380065918,0.7732669115066528,0.8490678071975708
2024,82,He served in the Canadian Army from 1992 to 2006 and was deployed to Afghanistan with the Princess Patricia's Canadian Light Infantry (PPCLI) in 2002.,The Princess Patricia's Canadian Light Infantry (PPCLI) is the unit he was deployed with.<|eot_id|>.,0.6184028387069702,0.646377682685852,0.6320809125900269
2025,82,"During his tour, he was responsible for eliminating several high-value Taliban targets.",He was responsible for eliminating several high-value Taliban targets.,0.9659798741340637,0.8609824180603027,0.9104639887809753
2026,82,"During his tour, he was responsible for eliminating several high-value Taliban targets.",He was responsible for eliminating several high-value Taliban targets during his tour.<|eot_id|>.,0.672789454460144,0.9008606672286987,0.7702977061271667
2027,82,"After his military service, Furlong became a motivational speaker and is the author of two books, Sniper One and Sniper One: The Blistering True Story of a British Battle Group Under Siege.",Furlong served in the military.,0.6448612213134766,0.3496354818344116,0.45342808961868286
2028,82,"After his military service, Furlong became a motivational speaker and is the author of two books, Sniper One and Sniper One: The Blistering True Story of a British Battle Group Under Siege.",Furlong became a motivational speaker.,0.8707659840583801,0.4408697485923767,0.5853673815727234
2029,82,"After his military service, Furlong became a motivational speaker and is the author of two books, Sniper One and Sniper One: The Blistering True Story of a British Battle Group Under Siege.",Furlong is the author of Sniper One.,0.8323098421096802,0.48364317417144775,0.6117862462997437
2030,82,"After his military service, Furlong became a motivational speaker and is the author of two books, Sniper One and Sniper One: The Blistering True Story of a British Battle Group Under Siege.",Furlong is the author of Sniper One: The Blistering True Story of a British Battle Group Under Siege.<|eot_id|>.,0.7383284568786621,0.7275124788284302,0.7328805923461914
2031,82,"He is also featured in the documentary film Snipers: Invisible Warriors, and is considered one of the most successful snipers in modern history.",He is featured in the documentary film Snipers: Invisible Warriors.,0.9506078958511353,0.7053256034851074,0.8098006844520569
2032,82,"He is also featured in the documentary film Snipers: Invisible Warriors, and is considered one of the most successful snipers in modern history.",Snipers: Invisible Warriors is a documentary film.,0.7911947965621948,0.5345607995986938,0.6380387544631958
2033,82,"He is also featured in the documentary film Snipers: Invisible Warriors, and is considered one of the most successful snipers in modern history.",He is considered one of the most successful snipers in modern history.<|eot_id|>.,0.6630452871322632,0.7123384475708008,0.6868085861206055
2034,83,Fran Unsworth is the Director of BBC News and Current Affairs.,Fran Unsworth is a person.,0.7047878503799438,0.5255006551742554,0.6020807027816772
2035,83,Fran Unsworth is the Director of BBC News and Current Affairs.,Fran Unsworth is the Director.,0.8071104884147644,0.5821266174316406,0.6764007210731506
2036,83,Fran Unsworth is the Director of BBC News and Current Affairs.,The Director is of BBC News.,0.7553012371063232,0.5940358638763428,0.6650317907333374
2037,83,Fran Unsworth is the Director of BBC News and Current Affairs.,BBC News is a news organization.,0.6915538311004639,0.5376290082931519,0.6049537658691406
2038,83,Fran Unsworth is the Director of BBC News and Current Affairs.,The news organization is responsible for Current Affairs.,0.6556171774864197,0.5492758750915527,0.5977537631988525
2039,83,Fran Unsworth is the Director of BBC News and Current Affairs.,Current Affairs is a type of news.<|eot_id|>.,0.4271376430988312,0.5166915059089661,0.4676659405231476
2040,83,She has been in the role since 2018.,She has been in the role.,0.7780330181121826,0.6943578720092773,0.7338178753852844
2041,83,She has been in the role since 2018.,The role started in 2018.<|eot_id|>.,0.4078682065010071,0.6082955598831177,0.48831579089164734
2042,83,"She joined the BBC in 1985 and has held a variety of roles across the organization, including Controller of Newsgathering and Head of News at BBC World Service.",She joined the BBC in 1985.,0.797339677810669,0.45703479647636414,0.5810257792472839
2043,83,"She joined the BBC in 1985 and has held a variety of roles across the organization, including Controller of Newsgathering and Head of News at BBC World Service.",She has held a variety of roles across the BBC.,0.877250075340271,0.5714133381843567,0.6920480728149414
2044,83,"She joined the BBC in 1985 and has held a variety of roles across the organization, including Controller of Newsgathering and Head of News at BBC World Service.",Controller of Newsgathering is a role she has held.,0.7449498772621155,0.5510779619216919,0.633513331413269
2045,83,"She joined the BBC in 1985 and has held a variety of roles across the organization, including Controller of Newsgathering and Head of News at BBC World Service.",Head of News at BBC World Service is a role she has held.<|eot_id|>.,0.5777391195297241,0.6176509261131287,0.5970287322998047
2046,83,"In her current role, she leads the BBC's global news operations, including BBC World News and BBC World Service radio.",She leads the BBC's global news operations.,0.9257882237434387,0.7093454599380493,0.803241491317749
2047,83,"In her current role, she leads the BBC's global news operations, including BBC World News and BBC World Service radio.",She leads the BBC's global news operations in her current role.,0.9344081878662109,0.7840299010276794,0.8526393175125122
2048,83,"In her current role, she leads the BBC's global news operations, including BBC World News and BBC World Service radio.",The BBC's global news operations include BBC World News.,0.8493417501449585,0.6670205593109131,0.7472203373908997
2049,83,"In her current role, she leads the BBC's global news operations, including BBC World News and BBC World Service radio.",The BBC's global news operations include BBC World Service radio.<|eot_id|>.,0.5984035730361938,0.6844494938850403,0.6385407447814941
2050,83,She is also responsible for overseeing the BBC's coronavirus coverage.,She is also responsible for overseeing the BBC's coronavirus coverage.<|eot_id|>.,0.6865164041519165,0.9657577872276306,0.80254065990448
2051,84,"Robert Smith, Baron Smith of Kelvin, is a British businessman and former chairman of several companies, including the Weir Group, the Glasgow School of Art and the British Red Cross.","Robert Smith, Baron Smith of Kelvin, is a British businessman.",0.9635001420974731,0.5983898043632507,0.7382705211639404
2052,84,"Robert Smith, Baron Smith of Kelvin, is a British businessman and former chairman of several companies, including the Weir Group, the Glasgow School of Art and the British Red Cross.","Robert Smith, Baron Smith of Kelvin, is the former chairman of the Weir Group.",0.8959721326828003,0.6636720895767212,0.7625222206115723
2053,84,"Robert Smith, Baron Smith of Kelvin, is a British businessman and former chairman of several companies, including the Weir Group, the Glasgow School of Art and the British Red Cross.","Robert Smith, Baron Smith of Kelvin, is the former chairman of the Glasgow School of Art.",0.9012976884841919,0.7056406140327454,0.7915577292442322
2054,84,"Robert Smith, Baron Smith of Kelvin, is a British businessman and former chairman of several companies, including the Weir Group, the Glasgow School of Art and the British Red Cross.","Robert Smith, Baron Smith of Kelvin, is the former chairman of the British Red Cross.<|eot_id|>.",0.6729382276535034,0.6983696818351746,0.6854181289672852
2055,84,"He has also served as a non-executive director of several other companies, including the Royal Bank of Scotland.",He has served as a non-executive director of several other companies.,0.9623308181762695,0.7640537619590759,0.851806104183197
2056,84,"He has also served as a non-executive director of several other companies, including the Royal Bank of Scotland.",The Royal Bank of Scotland is a company.,0.7608798742294312,0.5345242023468018,0.6279256343841553
2057,84,"He has also served as a non-executive director of several other companies, including the Royal Bank of Scotland.",He has served as a non-executive director of the Royal Bank of Scotland.<|eot_id|>.,0.678127110004425,0.8061431050300598,0.7366145253181458
2058,84,He was made a life peer in 1992 and was appointed to the House of Lords as a crossbench peer in 1997.,He was made a life peer.,0.6623687744140625,0.4642142057418823,0.5458647608757019
2059,84,He was made a life peer in 1992 and was appointed to the House of Lords as a crossbench peer in 1997.,He was made a life peer in 1992.,0.8849213123321533,0.6502678394317627,0.7496612071990967
2060,84,He was made a life peer in 1992 and was appointed to the House of Lords as a crossbench peer in 1997.,He was appointed to the House of Lords.,0.8272331953048706,0.5751628279685974,0.6785441637039185
2061,84,He was made a life peer in 1992 and was appointed to the House of Lords as a crossbench peer in 1997.,He was appointed to the House of Lords as a crossbench peer.,0.9184068441390991,0.7625266313552856,0.8332390189170837
2062,84,He was made a life peer in 1992 and was appointed to the House of Lords as a crossbench peer in 1997.,He was appointed to the House of Lords as a crossbench peer in 1997.<|eot_id|>.,0.6748858094215393,0.8500185608863831,0.7523952722549438
2063,84,He was Chairman of the Committee of Inquiry into the Scottish Parliament Building Project from 2007 to 2008.,He was Chairman of the Committee of Inquiry into the Scottish Parliament Building Project.,0.9608256220817566,0.8290008306503296,0.8900586366653442
2064,84,He was Chairman of the Committee of Inquiry into the Scottish Parliament Building Project from 2007 to 2008.,The Committee of Inquiry is into the Scottish Parliament Building Project.,0.8312459588050842,0.689595103263855,0.7538238167762756
2065,84,He was Chairman of the Committee of Inquiry into the Scottish Parliament Building Project from 2007 to 2008.,He was Chairman of the Committee of Inquiry into the Scottish Parliament Building Project from 2007.,0.9765723943710327,0.9459730982780457,0.9610292315483093
2066,84,He was Chairman of the Committee of Inquiry into the Scottish Parliament Building Project from 2007 to 2008.,He was Chairman of the Committee of Inquiry into the Scottish Parliament Building Project to 2008.<|eot_id|>.,0.6844423413276672,0.8895159959793091,0.7736194133758545
2067,84,He is currently a Non-Executive Director at the Department for International Trade.,He is currently a Non-Executive Director.,0.9338215589523315,0.702528715133667,0.8018288612365723
2068,84,He is currently a Non-Executive Director at the Department for International Trade.,He is currently at the Department for International Trade.<|eot_id|>.,0.5970339775085449,0.7588623762130737,0.668290913105011
2069,85,"Alexandre Guilmant (1837-1911) was a French organist, composer, and teacher.",Alexandre Guilmant was born in 1837.,0.7301442623138428,0.514806866645813,0.6038522720336914
2070,85,"Alexandre Guilmant (1837-1911) was a French organist, composer, and teacher.",Alexandre Guilmant died in 1911.,0.6783995032310486,0.46191534399986267,0.5496081113815308
2071,85,"Alexandre Guilmant (1837-1911) was a French organist, composer, and teacher.",Alexandre Guilmant was a French organist.,0.966218888759613,0.6873211860656738,0.8032495975494385
2072,85,"Alexandre Guilmant (1837-1911) was a French organist, composer, and teacher.",Alexandre Guilmant was a composer.,0.8663402795791626,0.5892954468727112,0.701453447341919
2073,85,"Alexandre Guilmant (1837-1911) was a French organist, composer, and teacher.",Alexandre Guilmant was a teacher.<|eot_id|>.,0.4834537208080292,0.5046711564064026,0.49383464455604553
2074,85,He was an important figure in the development of organ music and a major influence on the French organ school.,He was an important figure.,0.6644147634506226,0.45807427167892456,0.5422793626785278
2075,85,He was an important figure in the development of organ music and a major influence on the French organ school.,He was in the development of organ music.,0.813111424446106,0.6592553853988647,0.7281448245048523
2076,85,He was an important figure in the development of organ music and a major influence on the French organ school.,The development of organ music was in the organ school.,0.7245879173278809,0.6013322472572327,0.6572312712669373
2077,85,He was an important figure in the development of organ music and a major influence on the French organ school.,The organ school was French.,0.6358612775802612,0.4827166199684143,0.5488053560256958
